"","Relinquished","X","Date","Team","Acquired","Notes","slugPlayerBREF","isActive","yearsPlayer","countSeasons","slugSeasonRookie","slugSeasonLast","urlPlayerBioBREF","year","position1","hand","typeInjury"
"122","Alfonzo McKinnie",151230,"2020-02-21","Cavaliers","","placed on IL with left foot injury","mckinal01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/m/mckinal01.html",2020,"SmallForward","Right","foot"
"123","Alfonzo McKinnie",41071,"2018-01-11","Raptors","","placed on IL with swollen right knee","mckinal01",TRUE,"2018-2021",4,"2017-18","2020-21","https://www.basketball-reference.com/players/m/mckinal01.html",2018,"SmallForward","Right","knee"
"124","Alize Johnson",261205,"2019-12-17","Pacers","","placed on IL with illness","johnsal02",TRUE,"2019-2021",3,"2018-19","2020-21","https://www.basketball-reference.com/players/j/johnsal02.html",2019,"PowerForward","Right","illness"
"125","Allen Crabbe",211354,"2018-04-03","Nets","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"ShootingGuard","Right","illness"
"126","Allen Crabbe",211354,"2018-04-03","Nets","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"SmallForward","Right","illness"
"127","Allen Crabbe",121119,"2018-10-17","Nets","","placed on IL with sprained left ankle","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"ShootingGuard","Right","ankle"
"128","Allen Crabbe",121119,"2018-10-17","Nets","","placed on IL with sprained left ankle","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"SmallForward","Right","ankle"
"129","Allen Crabbe",91172,"2019-03-16","Nets","","placed on IL with sore right knee (out for season)","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2019,"ShootingGuard","Right","knee"
"130","Allen Crabbe",91172,"2019-03-16","Nets","","placed on IL with sore right knee (out for season)","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2019,"SmallForward","Right","knee"
"131","Allen Crabbe",211385,"2018-12-14","Nets","","placed on IL with sore right knee","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"ShootingGuard","Right","knee"
"132","Allen Crabbe",211385,"2018-12-14","Nets","","placed on IL with sore right knee","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"SmallForward","Right","knee"
"133","Allen Crabbe",181222,"2020-01-27","Timberwolves","","placed on IL with left knee injury","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2020,"ShootingGuard","Right","knee"
"134","Allen Crabbe",181222,"2020-01-27","Timberwolves","","placed on IL with left knee injury","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2020,"SmallForward","Right","knee"
"135","Allen Crabbe",121218,"2020-01-17","Timberwolves","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2020,"ShootingGuard","Right","illness"
"136","Allen Crabbe",121218,"2020-01-17","Timberwolves","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2020,"SmallForward","Right","illness"
"137","Allen Crabbe",41187,"2019-10-24","Hawks","","placed on IL with right knee injury","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2019,"ShootingGuard","Right","knee"
"138","Allen Crabbe",41187,"2019-10-24","Hawks","","placed on IL with right knee injury","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2019,"SmallForward","Right","knee"
"139","Allen Crabbe",261199,"2019-12-02","Hawks","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2019,"ShootingGuard","Right","illness"
"140","Allen Crabbe",261199,"2019-12-02","Hawks","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2019,"SmallForward","Right","illness"
"141","Allen Crabbe",24926,"2016-02-06","Blazers","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2016,"ShootingGuard","Right","illness"
"142","Allen Crabbe",24926,"2016-02-06","Blazers","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2016,"SmallForward","Right","illness"
"143","Allen Crabbe",221175,"2018-03-16","Nets","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"ShootingGuard","Right","illness"
"144","Allen Crabbe",221175,"2018-03-16","Nets","","placed on IL with illness","crabbal01",TRUE,"2014-2020",7,"2013-14","2019-20","https://www.basketball-reference.com/players/c/crabbal01.html",2018,"SmallForward","Right","illness"
"145","Allonzo Trier",171138,"2018-12-12","Knicks","","placed on IL with strained left hamstring","trieral01",TRUE,"2019-2020",2,"2018-19","2019-20","https://www.basketball-reference.com/players/t/trieral01.html",2018,"ShootingGuard","Right","hamstring"
"146","Allonzo Trier",71174,"2019-03-20","Knicks","","placed on IL with strained left calf (out for season)","trieral01",TRUE,"2019-2020",2,"2018-19","2019-20","https://www.basketball-reference.com/players/t/trieral01.html",2019,"ShootingGuard","Right","calf"
"147","Allonzo Trier",26004,"2020-02-06","Knicks","","placed on IL with illness","trieral01",TRUE,"2019-2020",2,"2018-19","2019-20","https://www.basketball-reference.com/players/t/trieral01.html",2020,"ShootingGuard","Right","illness"
"148","Allonzo Trier",31204,"2019-12-13","Knicks","","placed on IL with concussion","trieral01",TRUE,"2019-2020",2,"2018-19","2019-20","https://www.basketball-reference.com/players/t/trieral01.html",2019,"ShootingGuard","Right","concussion"
"149","Amir Johnson",81016,"2017-04-08","Celtics","","placed on IL with illness","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2017,"PowerForward","Right","illness"
"150","Amir Johnson",81016,"2017-04-08","Celtics","","placed on IL with illness","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2017,"Center","Right","illness"
"152","Amir Johnson",81016,"2017-04-08","Celtics","","placed on IL with illness","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2017,"SmallForward","Right","illness"
"153","Amir Johnson",6820,"2014-04-04","Raptors","","placed on IL with right ankle injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"PowerForward","Right","ankle"
"154","Amir Johnson",6820,"2014-04-04","Raptors","","placed on IL with right ankle injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"Center","Right","ankle"
"156","Amir Johnson",6820,"2014-04-04","Raptors","","placed on IL with right ankle injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"SmallForward","Right","ankle"
"157","Amir Johnson",211126,"2015-04-08","Raptors","","placed on IL with sprained right ankle","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2015,"PowerForward","Right","ankle"
"158","Amir Johnson",211126,"2015-04-08","Raptors","","placed on IL with sprained right ankle","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2015,"Center","Right","ankle"
"160","Amir Johnson",211126,"2015-04-08","Raptors","","placed on IL with sprained right ankle","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2015,"SmallForward","Right","ankle"
"161","Amir Johnson",25830,"2014-11-02","Raptors","","placed on IL with sprained left ankle","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"PowerForward","Right","ankle"
"162","Amir Johnson",25830,"2014-11-02","Raptors","","placed on IL with sprained left ankle","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"Center","Right","ankle"
"164","Amir Johnson",25830,"2014-11-02","Raptors","","placed on IL with sprained left ankle","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"SmallForward","Right","ankle"
"165","Amir Johnson",211155,"2015-12-21","Celtics","","placed on IL with foot injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2015,"PowerForward","Right","foot"
"166","Amir Johnson",211155,"2015-12-21","Celtics","","placed on IL with foot injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2015,"Center","Right","foot"
"168","Amir Johnson",211155,"2015-12-21","Celtics","","placed on IL with foot injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2015,"SmallForward","Right","foot"
"169","Amir Johnson",22818,"2014-02-10","Raptors","","placed on IL with ankle injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"PowerForward","Right","ankle"
"170","Amir Johnson",22818,"2014-02-10","Raptors","","placed on IL with ankle injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"Center","Right","ankle"
"172","Amir Johnson",22818,"2014-02-10","Raptors","","placed on IL with ankle injury","johnsam01",TRUE,"2006-2019",14,"2005-06","2018-19","https://www.basketball-reference.com/players/j/johnsam01.html",2014,"SmallForward","Right","ankle"
"173","Andray Blatche",11821,"2014-04-09","Nets","","placed on IL with illness","blatcan01",FALSE,"2006-2014",9,"2005-06","2013-14","https://www.basketball-reference.com/players/b/blatcan01.html",2014,"PowerForward","Right","illness"
"174","Andray Blatche",11821,"2014-04-09","Nets","","placed on IL with illness","blatcan01",FALSE,"2006-2014",9,"2005-06","2013-14","https://www.basketball-reference.com/players/b/blatcan01.html",2014,"Center","Right","illness"
"175","Andre Drummond",131232,"2020-02-26","Cavaliers","","placed on IL with strained left calf","drumman01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/d/drumman01.html",2020,"Center","Right","calf"
"176","Andre Drummond",121113,"2018-04-09","Pistons","","placed on IL with sore Achilles (out for season)","drumman01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/d/drumman01.html",2018,"Center","Right",""
"177","Andre Drummond",131152,"2019-01-19","Pistons","","placed on IL with concussion","drumman01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/d/drumman01.html",2019,"Center","Right","concussion"
"178","Andre Drummond",5959,"2016-11-14","Pistons","","placed on IL with sore/sprained right ankle","drumman01",TRUE,"2013-2021",9,"2012-13","2020-21","https://www.basketball-reference.com/players/d/drumman01.html",2016,"Center","Right","ankle"
"179","Andre Iguodala",161050,"2017-12-01","Warriors","","placed on IL with sore left knee","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2017,"SmallForward","Right","knee"
"180","Andre Iguodala",161050,"2017-12-01","Warriors","","placed on IL with sore left knee","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2017,"ShootingGuard","Right","knee"
"181","Andre Iguodala",41074,"2018-01-17","Warriors","","placed on IL with bruised left calf","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2018,"SmallForward","Right","calf"
"182","Andre Iguodala",41074,"2018-01-17","Warriors","","placed on IL with bruised left calf","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2018,"ShootingGuard","Right","calf"
"183","Andre Iguodala",26932,"2016-03-07","Warriors","","placed on IL with tightness in left hamstring","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2016,"SmallForward","Right","hamstring"
"184","Andre Iguodala",26932,"2016-03-07","Warriors","","placed on IL with tightness in left hamstring","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2016,"ShootingGuard","Right","hamstring"
"185","Andre Iguodala",71120,"2018-10-19","Warriors","","placed on IL with left calf injury","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2018,"SmallForward","Right","calf"
"186","Andre Iguodala",71120,"2018-10-19","Warriors","","placed on IL with left calf injury","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2018,"ShootingGuard","Right","calf"
"187","Andre Iguodala",61094,"2018-03-08","Warriors","","placed on IL with sprained left wrist","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2018,"SmallForward","Right","wrist"
"188","Andre Iguodala",61094,"2018-03-08","Warriors","","placed on IL with sprained left wrist","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2018,"ShootingGuard","Right","wrist"
"189","Andre Iguodala",5931,"2016-03-01","Warriors","","placed on IL with tighness in hamstring","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2016,"SmallForward","Right","hamstring"
"190","Andre Iguodala",5931,"2016-03-01","Warriors","","placed on IL with tighness in hamstring","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2016,"ShootingGuard","Right","hamstring"
"191","Andre Iguodala",191040,"2017-11-11","Warriors","","placed on IL for rest","iguodan01",TRUE,"2005-2021",17,"2004-05","2020-21","https://www.basketball-reference.com/players/i/iguodan01.html",2017,"SmallForward","Right","rest"
